dayOfWeek,hourOfDay,P1,P2,year,month
Friday,0,2.8845833333333335,1.6099999999999997,2022,3
Friday,1,2.9748,1.6208,2022,3
Friday,2,1.9612,1.1992000000000003,2022,3
Friday,3,2.638333333333333,1.405833333333333,2022,3
Friday,4,2.0343999999999998,1.0707999999999998,2022,3
Friday,5,2.1272,1.1556,2022,3
Friday,6,2.874166666666667,1.2341666666666666,2022,3
Friday,7,6.4392,1.8644,2022,3
Friday,8,7.8148,2.0368,2022,3
Friday,9,7.90125,1.8354166666666663,2022,3
Friday,10,7.76590909090909,1.9131818181818183,2022,3
Friday,11,6.986500000000001,1.5025,2022,3
Friday,12,39.89368421052631,16.610526315789475,2022,3
Friday,13,15.654499999999999,6.697,2022,3
Friday,14,9.718,3.3792,2022,3
Friday,15,4.3248,1.5487999999999997,2022,3
Friday,16,5.487916666666666,1.6633333333333333,2022,3
Friday,17,4.344090909090908,1.7845454545454544,2022,3
Friday,19,9.459285714285715,4.369285714285715,2022,3
Friday,20,7.084999999999999,3.0480000000000005,2022,3
Friday,21,9.203333333333333,3.7295238095238097,2022,3
Friday,22,7.518571428571428,2.976666666666667,2022,3
Friday,23,10.809999999999997,4.596521739130435,2022,3
Monday,0,13.2096,3.9235999999999995,2022,3
Monday,1,7.507083333333331,1.839583333333333,2022,3
Monday,2,4.768000000000001,1.3776,2022,3
Monday,3,4.9544,1.1323999999999999,2022,3
Monday,4,5.422083333333333,1.065,2022,3
Monday,5,5.6188,1.1048,2022,3
Monday,6,6.4624,1.3332,2022,3
Monday,7,9.047916666666666,2.073333333333333,2022,3
Monday,8,7.277599999999998,1.7608000000000004,2022,3
Monday,9,7.827500000000001,1.5333333333333339,2022,3
Monday,10,7.02909090909091,1.6049999999999995,2022,3
Monday,11,5.9792000000000005,1.5647999999999995,2022,3
Monday,12,5.354347826086957,1.4152173913043478,2022,3
Monday,13,5.574,1.6454999999999997,2022,3
Monday,14,6.872499999999999,2.095625,2022,3
Monday,15,7.355,3.1322727272727273,2022,3
Monday,16,8.098888888888887,4.135555555555555,2022,3
Saturday,0,7.880799999999998,3.266,2022,3
Saturday,1,6.103750000000002,2.0100000000000002,2022,3
Saturday,2,6.414,1.4296,2022,3
Saturday,3,6.3660000000000005,1.4827999999999997,2022,3
Saturday,4,7.558333333333333,2.232083333333334,2022,3
Saturday,5,9.4796,3.2979999999999996,2022,3
Saturday,6,10.076,4.284800000000001,2022,3
Saturday,7,9.367083333333332,4.388750000000001,2022,3
Saturday,8,6.022608695652174,2.705217391304348,2022,3
Saturday,9,3.5524999999999998,1.1533333333333333,2022,3
Saturday,10,3.5959090909090907,1.2963636363636366,2022,3
Saturday,11,4.165882352941177,1.608235294117647,2022,3
Saturday,12,3.110454545454546,1.2545454545454544,2022,3
Saturday,13,3.175217391304348,1.225217391304348,2022,3
Saturday,14,3.233043478260869,1.4895652173913043,2022,3
Saturday,15,3.8924000000000003,1.2648,2022,3
Saturday,16,3.8856,1.3244000000000002,2022,3
Saturday,17,4.133333333333332,1.3254166666666665,2022,3
Saturday,18,7.339599999999999,2.9068,2022,3
Saturday,19,7.893600000000001,2.5584000000000002,2022,3
Saturday,20,6.779166666666666,2.2341666666666664,2022,3
Saturday,21,7.541599999999999,2.2607999999999997,2022,3
Saturday,22,7.3439999999999985,2.1324,2022,3
Saturday,23,8.018333333333333,1.9929166666666671,2022,3
Sunday,0,9.1336,2.0112000000000005,2022,3
Sunday,1,7.350416666666667,1.6241666666666663,2022,3
Sunday,2,9.613478260869565,1.9321739130434779,2022,3
Sunday,3,9.7608,3.0379999999999994,2022,3
Sunday,4,13.95,4.7715999999999985,2022,3
Sunday,5,13.284399999999998,4.969199999999999,2022,3
Sunday,6,11.322499999999998,4.693333333333334,2022,3
Sunday,7,11.4876,4.4684,2022,3
Sunday,8,12.337200000000001,5.0524000000000004,2022,3
Sunday,9,12.573333333333332,5.19375,2022,3
Sunday,10,12.406190476190478,5.008571428571429,2022,3
Sunday,11,11.675882352941175,5.269411764705882,2022,3
Sunday,12,8.727,3.748,2022,3
Sunday,13,7.576190476190476,3.1776190476190473,2022,3
Sunday,14,7.488636363636362,3.195909090909091,2022,3
Sunday,15,5.9860000000000015,2.7256000000000005,2022,3
Sunday,16,6.292399999999999,2.9523999999999995,2022,3
Sunday,17,9.429166666666665,3.9958333333333336,2022,3
Sunday,18,13.0876,5.8272,2022,3
Sunday,19,29.28333333333333,13.527083333333335,2022,3
Sunday,20,40.086800000000004,19.218,2022,3
Sunday,21,30.592399999999998,14.452800000000002,2022,3
Sunday,22,11.185,3.5579166666666655,2022,3
Sunday,23,13.3992,4.0132,2022,3
Thursday,14,6.294285714285713,3.119285714285714,2022,3
Thursday,16,3.9166666666666665,1.7850000000000001,2022,3
Thursday,17,4.9,1.9649999999999999,2022,3
Thursday,18,24.200769230769232,14.386153846153844,2022,3
Thursday,19,21.657083333333333,12.20125,2022,3
Thursday,20,14.404285714285717,7.219523809523808,2022,3
Thursday,21,2.3232000000000004,1.5932000000000002,2022,3
Thursday,22,2.87625,1.8141666666666663,2022,3
Thursday,23,2.6100000000000003,1.4887499999999998,2022,3
